country,continent,site_name,pop_den,month_start,year_start,month_end,year_end,examined,pf_pos,pf_pr,pf_pa,method,gdpvl,Roq1,Roq2,Roq3,Roq4,R0G0qt1,permissions_info,source_id1,title1,citation1,source_id2,title2,citation2
Burundi,Africa,Cluster 420651,189.15,11,2003,11,2003,16,14,0.875,1,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420652,189.15,11,2003,11,2003,14,4,0.2857,1,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420691,189.15,11,2003,11,2003,12,3,0.25,1,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420692,189.15,11,2003,11,2003,13,0,0,0,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420701,189.15,11,2003,11,2003,11,4,0.3636,1,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420702,189.15,11,2003,11,2003,15,2,0.1333,1,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420711,189.15,11,2003,11,2003,13,6,0.4615,1,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420712,189.15,11,2003,11,2003,13,0,0,0,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420731,189.15,11,2003,11,2003,13,6,0.4615,1,Microscopy,686.65,0,0,0,0,0.45,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420732,189.15,11,2003,11,2003,12,4,0.3333,1,Microscopy,686.65,0,0,0,0,0.45,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420781,189.15,11,2003,11,2003,14,7,0.5,1,Microscopy,686.65,0,0,0,0,0.45,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420782,189.15,11,2003,11,2003,13,3,0.2308,1,Microscopy,686.65,0,0,0,0,0.45,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420801,189.15,11,2003,11,2003,15,9,0.6,1,Microscopy,686.65,0,0,0,0,0.45,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420802,189.15,11,2003,11,2003,13,0,0,0,Microscopy,686.65,0,0,0,0,0.45,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420811,189.15,11,2003,11,2003,13,10,0.7692,1,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420812,189.15,11,2003,11,2003,14,4,0.2857,1,Microscopy,686.65,0,0,0,0,0.45,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420831,189.15,11,2003,11,2003,16,5,0.3125,1,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
Burundi,Africa,Cluster 420832,189.15,11,2003,11,2003,12,0,0,0,Microscopy,686.65,0.019,0,0,0,0.522,NA,2851,Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.,"Protopopoff, N., Van Herp, M., Maes, P., Reid, T., Baza, D., D'Alessandro, U., Van Bortel, W. and Coosemans, M. (2007).  <b>Vector control in a malaria epidemic occurring within a complex emergency situation in Burundi: a case study.</b> <i>Malaria Journal</i>, <b>6</b>():93",5497,Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.,"Protopopoff, N, Van Bortel, W, Marcotty, T, Van Herp, M, Maes, P, Baza, D, D'Alessandro, U and Coosemans, M (2008).  <b>Spatial targeted vector control is able to reduce malaria prevalence in the highlands of Burundi.</b> <i>The American journal of tropical medicine and hygiene</i>, <b>79</b>(1):12-8"
